fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,recovery_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
g,7,no,yes,2020-01-24-2020-02-07,0.9900121,Travel and Events,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.547661968,Travel and Events,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.37478764,Travel and Events,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.94265205,Travel and Events,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.9952009,Travel and Events,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,Travel and Events,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99494404,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.994878024,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.6081386,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.573976524,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99466515,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.26513776,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9951473,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,Travel and Events,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.643752456,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.821697146,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.694318732,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.609199688,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.9945042,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.994310796,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.30345774,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.26513776,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.49029413,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.020201588,Travel and Events,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9894208,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.926052958,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.3225153,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9935203,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.37344703,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.99537957,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9916932,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.3225153,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9816558,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.90849024,Travel and Events,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99506444,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.006133521,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.987253308,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.7782324,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.988457114,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.962493289,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.34764498,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.932565272,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9877263,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.5789533,Travel and Events,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.5806734,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.525924217,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9952602,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.8969844,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9203941,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99505603,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9938432,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99087524,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9944924,Travel and Events,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.805460989,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.413386676,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.062758192,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.6292324,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99523973,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9845354,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.26513776,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9953738,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.98538554,Travel and Events,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.99509746,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.52072006,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.553978523,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.98952049,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.377263358,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.728177547,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.634119827,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.439489981,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9237239,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.668803771,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.652179822,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.415901282,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.01574008,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9953395,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.4446082,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.99480116,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9893846,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.270129748,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9923534,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.171614599,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.84895885,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.035164326,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.234394215,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.328475333,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.632147819,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.417364736,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.74690184,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9924629,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.97874635,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.395297254,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.435268841,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.572394773,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.747114182,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.122988698,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.772553871,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.993299,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.92958266,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.985545,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.99309677,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.0056161,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.993404,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.556418823,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.365471398,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3237317,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.962945789,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.991633266,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9952825,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.056230627,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.71172905,People and Blogs,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.558636295,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.143684399,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.9440372,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.753801278,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.494765091,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.982453942,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.609609812,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.9935207,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.010507537,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.53506585,People and Blogs,2,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.151690751,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.06000003,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9952173,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.909799238,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.016096583,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.990316,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.010444663,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.977482706,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.228827542,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.995207042,People and Blogs,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.3225153,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.99495924,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.62218944,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.660584897,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.9913291,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.81370413,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.977526,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.17004758,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.99398696,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.99499184,People and Blogs,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.013941121,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.50820396,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.311114562,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.3225153,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.99498945,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.456178755,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.486194303,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.994197667,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.257312372,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.57988816,People and Blogs,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.549104008,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.995266765,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.518452553,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.994876772,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.457883183,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9946272,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.755595108,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.896906381,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,People and Blogs,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.239014602,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.053530196,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.8053535,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.63671637,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.401895596,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.97475237,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9819732,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9945787,People and Blogs,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.738121072,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.277848313,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9952448,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.942129413,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.990304679,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.95805192,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.994745413,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.654876634,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.200874459,People and Blogs,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.549181016,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
